vote_average,original_language
8.14325905453653,en
7.188820510336587,en
4.083613994896294,en
5.094021211176186,es
10.377930047273223,en
5.463585745818846,en
10.320158396064036,en
8.973987318566339,en
6.778604309058331,zh
6.836493867486379,en
5.613072271501757,en
6.139825897388677,en
5.167430666076663,en
6.181983066999016,en
4.125687278772148,en
4.1420240755898226,en
8.070901172448075,en
3.7496686732280096,en
7.714487820296874,en
3.5325661152613366,en
7.2155716206651865,en
5.68862348228544,ko
8.28845118316707,en
5.5020083116798855,ja
3.3055794844777173,en
6.063978410171116,en
6.574822519047057,en
5.968355949124791,en
6.91835336929976,en
5.351728997028503,en
4.38946221859362,en
4.500526673528665,zh
5.622367350143128,en
5.536913044700368,en
9.96262119328891,en
8.092969962731189,en
7.322990916570748,en
6.975567252038528,en
6.449658353403205,ja
6.4575008178145925,fr
6.469361395747309,en
6.253222633067136,en
2.8622038581736993,it
5.723641312681655,en
6.005672427089114,en
5.086045205203617,en
5.445035322378723,en
6.886622489205354,en
7.399450984336826,en
6.749582991582704,en
7.403095549872865,en
7.421382883406422,en
6.017289426141621,en
7.118536524656632,en
3.5234230705907446,en
5.8763541443691505,en
5.5747039619202985,en
8.559632767106052,en
6.505630939100522,de
3.998318878270626,zh
7.326819957727219,en
7.586806021339238,en
6.33707412697861,en
7.344714157940961,en
2.2564389243263028,fr
2.351572360552169,en
4.838746356712383,en
6.541568704818605,en
8.588562464408803,en
4.503655506216459,en
5.0074268418911725,en
6.32929240856039,en
5.261521807531447,es
5.176213846054765,it
5.649090900906266,en
8.56165115032586,en
7.986161228564668,en
6.279835231846514,en
8.760748603197182,en
7.0223553911776495,en
8.135681389121899,en
5.000157681387041,en
5.480373228719227,en
5.271816634350942,en
6.1447586985850595,en
6.300191417064651,en
6.4862659628954935,ru
9.22131911189673,en
7.208560171031427,en
5.227812450750514,es
5.9950884314162645,ru
8.344432265286821,en
7.172819763906183,de
8.600140580505984,en
5.401431041536882,en
5.273104242053843,en
5.204383262976387,en
5.790973160512139,en
4.532735043272874,en
6.8026146739307665,en
6.801740860545372,en
8.344418578159772,en
3.77199613581912,en
4.890837372015283,en
7.263586823456168,en
6.275209678067351,fr
6.0672036845819095,es
8.240691568934219,en
4.817035957243365,en
5.1824434027148385,en
4.946054942566696,en
3.2445460018606367,en
6.6450322777893085,en
5.42373033498818,en
5.026607639856729,en
4.629862310524046,es
6.126553692676205,en
5.09866113644299,en
6.332351291412358,ko
7.1558553039466615,en
6.078618611457822,en
5.821321691305816,en
6.480111905617669,en
6.169216244261095,en
8.382822765908664,en
6.910561849337091,en
7.879179300966131,en
7.358211553029248,en
4.299416772510044,en
5.534031083901665,en
5.927853865436013,de
7.717213164549832,en
9.0435427112605,en
5.618923180322532,en
6.52574840183147,en
7.4438004204965145,en
6.10760059398344,en
8.466145166778691,ja
3.9783195371812363,de
7.366508416733499,en
7.315664209558604,en
7.995327644343156,en
6.392855752238516,en
7.47025242703316,en
5.966738662925712,en
5.257172880140152,en
4.807727904282336,en
4.055055025891834,en
5.337961812727722,zh
6.784488739984684,en
6.2723896009025175,en
6.7069374773156785,en
7.852318526079506,fr
5.514352699038526,en
9.814404628873175,en
7.552749186047533,en
5.9136738913842395,en
5.670596858661639,fr
4.848979325501166,en
6.149679051779927,en
2.7576058001421946,zh
8.276140729824693,en
2.0456883607526763,en
6.382695872576065,en
4.284016498014942,ko
5.212344413627722,en
5.511640771551515,en
9.170970999533965,en
4.8609211103973164,en
7.813276076171405,en
7.910173877670738,en
2.4923576996353534,ru
5.3961164634728425,en
8.600204162437475,en
4.282023891061498,en
8.218661725363155,en
5.973200127898372,ja
6.317819087239505,en
6.395881163760165,en
6.911979335704523,en
4.625476453467821,en
6.045129521198876,en
6.944548501177869,en
6.265328759145012,de
6.5238383438167,it
5.113201664303549,en
6.948448814674951,it
6.514901549241848,en
3.7263215713523916,en
5.426600361263909,en
5.066307153345333,en
4.936149244703454,en
5.578459507070498,en
7.224730524102324,en
5.352668661036162,en
6.736335799583782,en
6.329844890331586,en
5.173356000906098,en
5.668315537511398,en
7.671383757775042,en
6.492572350226409,en
6.823241792101583,es
8.20464606257721,en
6.91618848738127,en
3.1189666996720167,de
6.6823312341219605,en
5.272360229725093,en
9.048378921222177,en
6.598904111421263,ja
5.459308963528063,en
7.016703878777182,en
6.37654636385268,en
3.726065413681952,en
7.534726358059137,en
5.66940796748071,en
8.592537613210014,en
5.813353823784285,zh
8.158940225753204,fr
6.835530946312813,en
7.461185053943895,de
5.331052063981925,en
6.769635289589111,en
3.6778318554839307,en
5.809444645687436,de
3.773202687103414,fr
4.536535293832222,en
4.6637936013830625,it
7.317512523630172,en
5.778959797865568,es
6.047140514030769,ko
5.935310237674045,en
7.803552736670854,en
6.2386142192966645,en
6.607870744479152,en
5.656704305552777,en
8.179358695292201,en
7.836583930204356,zh
6.0777138754671665,en
5.230576564190171,en
3.576035499424416,de
4.697105354046438,it
3.0407896129493173,en
4.634036219868008,ru
7.0266146472933375,en
5.924400074101467,de
9.851509450864741,en
5.740126357879142,en
5.580694961297173,en
8.00187064693728,en
3.427394505591999,en
4.250525004448804,en
7.126991555640617,en
5.706863695545944,ja
6.083620527257135,en
4.837943496493928,en
6.701082782125324,en
5.113050743189993,en
6.109114993045849,de
4.262274657220146,de
6.077371139826167,en
9.43506162542139,en
5.362596315393715,fr
6.241341975688513,en
5.696215503796376,de
6.756969429557088,en
6.702227969526381,fr
6.687436056120521,en
6.6647387652977255,en
5.728749923401722,it
6.327852406892386,en
6.022555490255034,en
3.6649536751019958,en
10.111077739874696,en
7.506725622745699,en
4.820886161034792,en
6.519508928150867,en
4.195960196680227,en
5.2586976762559425,fr
3.9826929120469288,en
6.130677206729452,en
3.984957300449179,en
6.969017114338152,en
7.493246179521565,en
4.989706877390713,en
6.575636933044123,en
4.915350891936519,en
7.0696088367044325,en
5.119034888423745,en
7.371135473536403,en
3.6629183183633938,en
4.644189532139594,en
4.69825861483795,en
6.305030637607497,de
7.065019643957209,en
6.528402411703376,en
5.282678273470798,en
2.2537155357424545,en
6.167511795334757,en
7.475636364874199,en
10.0,es
5.698802248371707,en
5.0020267335988695,it
6.649061949027584,en
5.8604097983324746,en
8.260942501895592,en
5.11704863110984,en
5.880670864866031,en
7.6380100743760515,en
6.752323002529271,en
7.741811507637043,it
5.345150922855501,es
8.097885095596803,en
3.92428848576194,en
3.88503409128754,en
8.034356756964973,en
6.363191828114299,en
7.61967221382063,en
6.420262818098917,en
6.290258120623624,en
4.007968711313662,ru
6.180445897225663,en
8.042410854475127,it
6.565309227396943,en
7.173785521083499,en
7.287229686820271,en
4.8190731331230445,en
7.589816775131879,en
5.810308334562431,en
5.872820059259279,en
9.366224788928193,en
7.113863734429994,en
5.458101308710965,en
6.352632422164891,en
6.568148456217972,en
8.896033763388067,en
6.092427899235514,en
9.311997979996452,it
4.443226855492698,en
6.2461548889217005,en
5.016721661966785,en
5.688182611853159,en
5.546726049740613,en
5.1809467439735055,en
8.93277670917266,en
8.13384049326377,fr
7.018249801151807,en
5.599813677485759,en
5.279332370623002,en
7.112713112216653,zh
6.680539825408937,en
6.195336754503832,en
7.124094589606524,en
7.336605811365738,fr
5.768939954959541,ru
5.096466818226181,en
4.018326499759482,es
6.375947511512195,de
9.515918272003615,en
4.73668765463184,en
7.922971261921173,en
4.986665760979816,ko
5.6918924579439025,en
7.372385220176747,fr
5.869955294671052,en
6.744620243113994,en
6.664351752352783,en
5.194003008496493,en
7.342646333880298,de
5.907626719150814,de
3.9172346266241376,es
4.952576361538422,en
1.405960437170049,en
6.303584064158781,en
8.09831905449729,en
4.929025267648031,en
7.021704325906081,en
7.20443013881466,en
4.872183711618739,ru
8.656229187744103,en
5.839122622867323,en
9.396038579816912,en
3.782030074583712,en
5.755341784572375,en
5.774621963975015,it
5.939080468018978,es
7.074496476432421,ja
10.0,ru
6.990506257123019,en
6.40636763357084,en
4.783541804174907,en
3.5146133019752686,en
8.002456694685199,en
5.6184513743345175,en
10.322535112492028,en
7.629219180355488,en
6.933416984854294,en
7.109674374936645,en
6.851606753573825,en
5.1681818137260445,en
3.6154770252266775,en
5.3390073072296556,en
6.331587142171064,en
5.167283728023497,en
4.070874675060077,fr
5.304185950963458,en
7.7863805368420635,en
7.558164456475637,en
6.301410864023214,en
6.880646889450444,fr
4.5635810358381175,en
4.977561770792166,en
6.9018581038261075,en
4.961139233451148,en
6.228189482397378,en
4.492799264754217,en
3.9324493412154706,en
7.436686586588399,en
7.899385109207843,en
5.405374010616394,en
4.106256974493682,en
2.8781950124330122,en
9.183049658745647,en
6.488020913846983,en
5.402943438224609,en
5.454132654258782,it
3.4866641197007118,en
7.102770831766394,en
9.144817319353061,en
5.113761270450647,en
10.029539448108379,en
6.0068543879383,en
8.817645136882152,en
6.4608315664435345,ja
6.687528392713885,en
8.980790770847634,en
7.174055907902776,es
6.912346954096915,en
3.087994742892217,ja
4.115124701154593,en
6.687832461028382,de
8.42291981116054,en
6.631401626466118,en
5.113043041681582,zh
3.5834947788918434,en
5.100454617323,en
6.5312234973860805,en
5.2189497730969805,en
4.928683669513869,en
6.153454411259161,en
8.470746755655883,en
7.340205968949777,en
6.795343356819669,en
6.606684343227554,en
7.316297444430926,en
6.112133993455848,en
5.510387003739595,en
7.428743795837132,en
5.917794556836904,en
4.366700797283664,en
8.394597617027971,en
3.1951090574278758,de
8.541645440033237,en
7.173663291386692,en
4.697949069101224,en
6.036381830830487,fr
5.356704898954098,zh
7.546567119290101,en
7.703944940896198,en
6.69204528162014,ja
7.402088457907679,en
6.10732731340415,en
9.014490294738737,en
8.1876284847778,en
5.2844914225179656,zh
7.216292574049837,ru
7.527129651255486,en
5.893646404278619,en
5.492615033629384,es
8.191981308831668,en
6.349769449349063,en
6.390257835504681,ja
8.36810050888099,en
10.088610482048562,en
5.508942662383177,en
5.6686496236183395,es
6.287236036450256,en
6.4062368097616575,en
7.014148785594524,en
5.264732237794499,fr
4.100713470580761,fr
9.034509528841733,en
7.160130159634125,en
5.670622185137505,en
6.655669511881099,ko
9.146564777873385,en
4.817967571836516,zh
6.661050888369662,en
3.915202888647706,fr
5.8224875641892675,fr
7.304884174420916,en
4.327915116067487,ko
6.072610758216753,en
7.521432089567888,en
7.167210930064246,en
4.444041622580688,en
6.929885800900185,en
7.115903053980326,en
6.297189585643362,en
7.879443064653894,en
5.501057990985743,en
6.727110256060675,en
4.449247117900567,en
3.912774575356853,en
7.612190336162337,en
6.4308413125381225,en
5.755037105188853,en
4.40226597885696,fr
7.2406535726450105,ja
4.05875662592338,en
7.489316202283032,fr
6.676496055648921,ja
3.8133129179777256,es
6.468024078871255,en
9.980587313049526,it
8.16845809413851,en
4.968022503234786,en
7.2773201983346,en
4.060621328177881,en
4.351917197937322,en
6.11558343730071,en
7.227538743720238,en
7.216995478382127,de
7.237775586830052,es
7.056970197167906,en
3.5790133093558496,es
5.908602547279074,es
7.453022837446833,fr
7.075110354865598,en
6.462620829949484,en
6.49383880036547,it
6.7062282539976295,en
3.3980529819726883,en
7.989240723283075,en
5.8848656339215495,en
7.2241537409873615,en
2.730206072791577,en
8.687573243174892,en
4.265382534340683,de
9.812011548045788,es
9.547038899026889,en
4.012625970866305,it
7.559259898473261,en
4.7904046744875775,en
5.0408909461882185,fr
5.074751098534248,de
6.671896010069085,it
6.987822086468021,en
4.197613767489825,es
7.077449550661449,en
6.074018239279942,en
3.419644071507996,en
5.654905597969581,en
8.820509946472146,en
5.399578093195598,es
3.5051720605350587,en
7.692338077201001,en
4.913855113992607,en
6.49880851909488,en
5.742020256887733,es
8.842767611130407,en
6.271309247126376,en
4.283116086990336,de
5.554716296180074,en
4.248982882105486,en
5.926168484446737,en
8.772024149907283,en
8.264433138981218,en
9.166300546878013,en
6.7188751438450875,de
6.2146503114646485,de
4.662339903484714,en
6.704900539532033,en
5.804458078530977,de
7.57887906366488,en
4.609674124962714,en
6.253259137685218,en
3.639754313978354,es
6.824675187902312,en
7.266848075866193,en
3.9810050799383623,en
3.990371619470991,ja
4.441508769169651,en
5.733562562035019,ko
4.150057134506269,en
8.445712614269407,en
6.98135203368197,en
7.335240316273535,en
3.6164281715799955,it
8.313485258962192,en
6.974414160147843,fr
5.331181112668865,en
4.1201440608099,en
6.187349633552397,en
5.523042835864183,en
5.36260974666456,ko
5.26193597975206,en
7.346612430603272,en
2.4595571256209734,en
8.451086088995952,en
7.837468420316235,en
6.316027782443219,es
5.963460171031707,en
7.975404636865936,en
6.108088987174034,en
5.58235577321479,ru
8.104253119937681,en
9.536419025233792,en
4.87828517814472,en
6.968207661050431,en
4.648046576122388,en
6.99213665622825,en
4.83272778243675,fr
8.115824464824703,en
5.8498208970581285,de
6.567986495968099,en
8.769604537862177,en
5.065920710926495,en
7.1564273945344725,en
5.049819837174451,fr
7.950638880615687,en
8.942373515218637,en
6.032219111624186,en
2.708864400358128,ru
5.1654460281357455,en
9.648954486032633,zh
5.554003358675002,en
8.974476564770749,en
5.438915381633963,en
5.399104924997417,en
7.527847895171643,en
7.2478749438014525,en
7.278261271982858,zh
6.00736583784533,es
7.618098588100325,en
7.683414439209388,en
7.934754175943823,en
5.395717665421717,en
7.872367695917401,en
5.217995786299271,zh
6.037110192707215,en
6.20911194157206,en
4.738771272315678,en
3.4741502507215216,en
8.147531731097661,en
5.365545183664679,en
5.924106500897639,en
5.168260980438123,en
5.939062945460554,en
5.241145589411453,ru
8.402516460594583,en
5.326730974308785,en
8.874918540061937,en
8.075901376411714,en
5.613718231824841,en
6.479717452194267,de
7.0542327884711735,en
7.519778218993406,en
7.6821810641129655,en
6.633152217311375,en
4.568365350537135,es
6.961332486770431,es
5.9926176729996,en
1.8161925119791942,fr
7.094889573974173,en
4.898834923141888,ru
5.458738933320839,en
6.009031703725038,ru
3.6695294349450887,fr
6.68435288465554,en
5.804491200646145,en
4.68417002116966,ru
6.069362737527299,es
3.7556469714119864,en
6.499313481101539,en
7.091139211271036,en
6.873534792817858,en
7.6208040402150585,en
8.044045474299775,en
5.877978409446377,de
8.081937314841829,en
5.872372251523468,de
5.187893071063914,en
5.68034437483219,en
6.682264877909205,en
7.875103810968822,en
6.308179914655273,en
5.379157164785954,en
8.531524667975733,en
4.0864567996591905,en
5.229639851774867,en
7.553641867766556,en
8.649685869806342,es
6.721021896330592,ja
6.6837105194775255,en
5.705617898959746,en
7.033046697188678,en
6.194051506516218,it
5.1223208617106755,en
5.942046443230505,en
4.985613977862021,en
6.421009320017826,en
6.561516688882999,en
8.451574797971645,fr
5.3564743948821105,en
5.985520677851106,en
8.072166170411974,en
9.247952218256554,en
6.712066466097998,ja
